"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"300" 8.83601225348457e-149 1.09248758291376 0.852 0.282 1.09752108200532e-144 11 "ERP29"
"301" 2.98579991156611e-148 0.974302710266181 0.779 0.209 3.70866207015626e-144 11 "GSTM3"
"302" 5.19178518354981e-148 1.13182610497272 0.951 0.522 6.44871637648722e-144 11 "ATP5G3"
"303" 1.47110434435148e-147 1.14780183197609 0.979 0.664 1.82725870611897e-143 11 "HMGB1"
"304" 1.84873352223761e-147 -1.93761937621538 0.163 0.698 2.29631190797133e-143 11 "JAML"
"305" 3.54193486920682e-147 0.939353301747264 0.672 0.139 4.39943730104179e-143 11 "NOP58"
"306" 5.95114321746956e-146 0.959231955390774 0.983 0.728 7.39191499041894e-142 11 "PTGES3"
"307" 8.9087076578115e-146 1.02363527698205 0.948 0.568 1.10655057817677e-141 11 "YWHAE"
"308" 1.80642876466911e-145 -1.12952484623785 0.734 0.736 2.24376516859551e-141 11 "CPNE3"
"309" 2.76406350561524e-145 1.07317694786591 0.865 0.336 3.43324328032469e-141 11 "EIF3H"
"310" 9.46909401487159e-145 0.89265581568475 0.697 0.156 1.1761561675872e-140 11 "NOL7"
"311" 1.0365066097057e-144 0.978681012841777 0.908 0.357 1.28744485991545e-140 11 "KRTCAP2"
"312" 1.23773136559831e-144 -1.76573462658491 0.049 0.605 1.53738612920966e-140 11 "CLEC4D"
"313" 1.53049097916676e-144 0.919274289319753 0.725 0.178 1.90102284522303e-140 11 "GSTM2"
"314" 2.93950749945598e-144 0.875939906543851 0.569 0.089 3.65116226507428e-140 11 "NHP2"
"315" 1.93954756288953e-143 0.917894659621877 0.702 0.169 2.40911202786509e-139 11 "GCDH"
"316" 1.02584651029013e-142 0.937403585810731 0.764 0.213 1.27420395043137e-138 11 "IDH3G"
"317" 1.51479441962278e-142 0.826352274859909 0.661 0.137 1.88152614861345e-138 11 "CDK4"
"318" 2.96191298072183e-142 1.0297163729759 0.916 0.499 3.67899211335459e-138 11 "POMP"
"319" 1.36398574381024e-141 0.84864610798629 0.624 0.118 1.69420669238669e-137 11 "TIMM13"
"320" 1.91495517724164e-141 1.03063183559243 0.753 0.206 2.37856582565184e-137 11 "LSM7"
"321" 3.3657413698578e-141 1.0451119776415 0.927 0.513 4.18058735550037e-137 11 "CCT2"
"322" 7.11055002706812e-141 -1.36278799675544 0.446 0.735 8.8320141886213e-137 11 "G6PD"
"323" 1.30289804845359e-140 0.959576923616086 0.727 0.188 1.61832966598421e-136 11 "LSM2"
"324" 4.39823068653245e-140 0.970096783214944 0.646 0.135 5.46304233574195e-136 11 "PA2G4"
"325" 7.39800036870747e-140 0.896174018232503 0.788 0.231 9.18905625797155e-136 11 "PDCD5"
"326" 2.23601724131626e-139 -1.56280113573043 0.242 0.734 2.77735701543893e-135 11 "ACTN1"
"327" 2.4781397298573e-139 0.996420698924567 0.8 0.279 3.07809735845575e-135 11 "ELOF1"
"328" 3.95822721489553e-139 0.936965248104312 0.67 0.149 4.91651402362174e-135 11 "TUFM"
"329" 4.54909673548031e-139 0.959392223409914 0.798 0.244 5.6504330551401e-135 11 "LSM6"
"330" 6.25945974982974e-139 0.792434893670225 0.597 0.107 7.77487495526352e-135 11 "RNF187"
"331" 7.94571246901888e-139 0.979276265718334 0.764 0.215 9.86936945776835e-135 11 "TMEM123"
"332" 1.37134572908104e-138 1.06214245773902 0.747 0.201 1.70334853009156e-134 11 "C11ORF31"
"333" 1.92877531498927e-138 -1.57141751635513 0.959 0.919 2.39573181874817e-134 11 "CSTB"
"334" 1.44861245337186e-137 -1.43284606817668 0.041 0.569 1.79932152833319e-133 11 "CSTA"
"335" 2.00300838824325e-137 0.783650949627192 1 0.994 2.48793671903694e-133 11 "FAU"
"336" 2.12798393038689e-137 0.983148713352335 0.865 0.34 2.64316883993356e-133 11 "CCT7"
"337" 1.40539894400045e-136 0.900236311887197 0.624 0.127 1.74564602834296e-132 11 "PHB"
"338" 3.76170098632537e-136 -2.81195925059144 0.122 0.603 4.67240879511474e-132 11 "MMP9"
"339" 1.76585803013118e-135 0.716183144595773 0.552 0.092 2.19337225922594e-131 11 "CHCHD10"
"340" 5.0856178151277e-135 0.759264091692327 0.627 0.127 6.31684588817011e-131 11 "TMEM42"
"341" 6.7212381655076e-134 -1.54393597305317 0.223 0.739 8.34844992537698e-130 11 "SELL"
"342" 1.71879457543819e-133 0.899417684716369 0.783 0.238 2.13491474215177e-129 11 "MRPL17"
"343" 2.19635767569339e-133 0.87705147456571 0.719 0.191 2.72809586897876e-129 11 "ETFB"
"344" 2.72995366312069e-133 0.88637193333945 0.79 0.241 3.39087544496221e-129 11 "NUCKS1"
"345" 3.13533169738108e-133 0.804917884762364 0.657 0.145 3.89439550131705e-129 11 "RBBP7"
"346" 5.8330338223424e-133 0.858516614061595 0.659 0.149 7.2452113107315e-129 11 "ATP1B3"
"347" 1.59880604662576e-132 -1.58849662317936 0.775 0.891 1.98587699051385e-128 11 "C7ORF73"
"348" 4.88266930302168e-132 0.726593486511373 0.554 0.092 6.06476354128323e-128 11 "CISD1"
"349" 5.23062682384009e-132 -1.41571599683381 0.079 0.594 6.49696157789178e-128 11 "C19ORF38"
"350" 9.91382113260722e-132 0.81813194515456 0.764 0.221 1.23139572288114e-127 11 "DPM3"
"351" 2.56889674754681e-131 -1.64985538370095 0.06 0.585 3.19082665012789e-127 11 "P2RY13"
"352" 1.24480814739749e-130 0.928257376540267 0.762 0.227 1.54617619988242e-126 11 "DDX24"
"353" 2.08706665421199e-130 0.897743634118618 0.676 0.168 2.59234549119671e-126 11 "NUDCD2"
"354" 4.86825884166308e-130 -1.45241602035634 0.227 0.73 6.04686430722971e-126 11 "CDKN2D"
"355" 1.44006142198211e-129 0.815328699894135 0.579 0.107 1.78870029224398e-125 11 "AK3"
"356" 1.72374899435072e-129 -1.55282471808124 0.202 0.722 2.14106862588303e-125 11 "CD53"
"357" 2.68093635232914e-129 0.703923192457379 0.586 0.111 3.32999104322803e-125 11 "C8ORF33"
"358" 1.01819537171408e-128 -1.76482738711286 0.957 0.886 1.26470047120606e-124 11 "TXN"
"359" 3.03045491636472e-128 0.711963201454833 0.571 0.104 3.76412805161662e-124 11 "SUCLG2"
"360" 3.30733325845595e-128 0.733042041300711 0.558 0.098 4.10803864032813e-124 11 "GTPBP4"
"361" 4.50094989649509e-128 -1.36589503018296 0.521 0.804 5.59062986643655e-124 11 "LCP1"
"362" 4.58491527637364e-128 0.935029051880745 0.648 0.148 5.69492326478369e-124 11 "STMN1"
"363" 6.87467477897754e-128 0.74451418115068 0.676 0.165 8.53903354296801e-124 11 "LSM3"
"364" 3.43470876876342e-127 -2.04782104361146 0.403 0.814 4.26625176168105e-123 11 "AP1S2"
"365" 7.50546942296138e-127 -1.57463711811808 0.052 0.559 9.32254357026033e-123 11 "CXCR1"
"366" 8.71337250815732e-127 1.04219016834644 0.833 0.33 1.08228799923822e-122 11 "HNRNPR"
"367" 9.08009859531834e-127 0.940184440720507 0.914 0.451 1.12783904652449e-122 11 "EIF3I"
"368" 1.80028450989722e-126 0.759735119361903 0.663 0.158 2.23613338974334e-122 11 "TMEM261"
"369" 2.41222418958904e-126 -1.77047320579549 0.369 0.73 2.99622366588854e-122 11 "SNX6"
"370" 2.09009977160283e-125 -1.23813466228631 0.685 0.863 2.59611292630787e-121 11 "ITGB2"
"371" 2.19751084041321e-125 0.83223853349132 0.476 0.066 2.72952821487724e-121 11 "SLC29A1"
"372" 1.70133123297377e-124 -0.892732332075871 0.824 0.853 2.11322352447672e-120 11 "PLP2"
"373" 2.04464456069055e-124 0.956818775708232 0.73 0.215 2.53965300883374e-120 11 "HMGN1"
"374" 6.63025616798527e-124 -1.69680648553098 0.895 0.909 8.2354411862545e-120 11 "PTPRC"
"375" 1.47043142734183e-123 0.72052187972033 0.511 0.081 1.82642287590128e-119 11 "MRPL12"
"376" 4.3495663586636e-123 0.718702029354935 0.607 0.13 5.40259637409605e-119 11 "C19ORF60"
"377" 7.0802866881206e-123 0.849737161971444 0.594 0.124 8.7944240953146e-119 11 "MAP7D3"
"378" 1.70097236590803e-122 0.976704390593346 0.82 0.31 2.11277777569436e-118 11 "SNRPF"
"379" 4.35066491462716e-122 0.841762793851685 0.635 0.147 5.40396089045839e-118 11 "NPM3"
"380" 4.80945572122261e-122 0.855822557275155 0.884 0.366 5.9738249513306e-118 11 "TSPAN3"
"381" 8.29952833675833e-122 0.865987887086545 0.747 0.229 1.03088441470875e-117 11 "NEURL2"
"382" 8.37100342068536e-122 0.940754191943332 0.826 0.319 1.03976233488333e-117 11 "NME1"
"383" 2.77576455090836e-121 0.797687591183849 0.657 0.162 3.44777714868327e-117 11 "MRPL24"
"384" 1.36493379904817e-120 0.965973539349126 0.94 0.588 1.69538427179774e-116 11 "TMA7"
"385" 3.24399667585445e-120 0.739694535389137 0.519 0.089 4.02936827107881e-116 11 "SHE"
"386" 7.6699947082086e-120 0.760532939686679 0.88 0.353 9.5269004270659e-116 11 "C12ORF57"
"387" 1.00173157610223e-119 0.832804766953873 0.642 0.154 1.24425079067658e-115 11 "ITGA4"
"388" 3.42638249267127e-119 0.747550732784327 0.648 0.159 4.25590969414698e-115 11 "MRPL41"
"389" 4.74079401988984e-119 0.90695785686167 0.652 0.166 5.88854025210517e-115 11 "P4HB"
"390" 4.79548659676149e-119 0.937744335638365 0.856 0.381 5.95647390183745e-115 11 "EIF3D"
"391" 8.94134822584097e-119 -0.961121321761222 0.942 0.939 1.11060486313171e-114 11 "PSMA7"
"392" 1.23751286834274e-118 0.762538226236767 0.609 0.138 1.53711473376851e-114 11 "LYRM2"
"393" 9.50082647376734e-118 0.80047969290221 0.365 0.033 1.18009765630664e-113 11 "TARP"
"394" 1.11122667273823e-117 0.783028523247846 0.594 0.13 1.38025465020816e-113 11 "PPA1"
"395" 3.01820801182175e-117 0.747284944946528 0.541 0.104 3.7489161714838e-113 11 "RUVBL1"
"396" 6.25477251038248e-117 0.789839412363911 0.697 0.198 7.76905293514608e-113 11 "ALKBH7"
"397" 6.35601106125521e-117 -1.92483059296965 0.247 0.704 7.89480133918509e-113 11 "GPR84"
"398" 9.13930871481011e-117 0.719231202459344 0.552 0.109 1.13519353546656e-112 11 "SNRPA"
"399" 2.80352173126732e-116 -1.70581368415176 0.105 0.591 3.48225434240713e-112 11 "HOPX"
"400" 1.95641716080955e-115 0.740024924375579 0.635 0.156 2.43006575544155e-111 11 "MRPS26"
"401" 3.33961038586032e-115 0.743824209426112 0.674 0.182 4.14813006027711e-111 11 "XRN2"
"402" 8.04606406083296e-115 -0.97308533481623 0.738 0.772 9.99401616996062e-111 11 "ARHGDIB"
"403" 3.13992047765058e-114 -1.32644708419194 0.073 0.565 3.90009522528979e-110 11 "CALML4"
"404" 6.08136665733311e-114 0.70154874117753 0.616 0.146 7.55366552507345e-110 11 "HSP90AA1"
"405" 1.14030870221559e-113 -1.08824193818306 0.861 0.841 1.41637743902199e-109 11 "MGST1"
"406" 1.19450363106663e-113 0.849119489835268 0.74 0.239 1.48369296014786e-109 11 "C19ORF70"
"407" 2.85675661888869e-113 0.850982071251052 0.721 0.227 3.54837739632164e-109 11 "STK26"
"408" 3.3633165393744e-113 0.697813282032546 0.547 0.109 4.17757547355694e-109 11 "GTF3C6"
"409" 1.40404367292882e-112 0.773429782094816 0.597 0.137 1.74396264614488e-108 11 "NIFK"
"410" 9.1597620024214e-112 0.833486495781581 0.964 0.793 1.13773403832076e-107 11 "SNRPD2"
"411" 1.74465603346495e-111 0.695449691113054 0.65 0.172 2.16703725916682e-107 11 "ACTR10"
"412" 4.23025865658565e-111 -1.43085585148616 0.09 0.574 5.25440427734504e-107 11 "CD14"
"413" 1.18906066782845e-110 -1.7841046706168 0.114 0.583 1.47693225550972e-106 11 "CYBB"
"414" 1.34988682339966e-110 -1.37191541732328 0.086 0.552 1.67669442334472e-106 11 "GNG2"
"415" 2.47965547616393e-110 0.701056135407555 0.56 0.12 3.07998006694322e-106 11 "HADH"
"416" 3.61606455303933e-110 0.77708683921679 0.704 0.215 4.49151378133016e-106 11 "MRPL50"
"417" 3.64975380007409e-110 0.975168328724105 0.912 0.679 4.53335919507203e-106 11 "EIF4A1"
"418" 1.75569067857293e-108 0.866400786618421 0.689 0.228 2.18074339185543e-104 11 "MLEC"
"419" 2.32474886972022e-108 0.93040391720557 0.818 0.355 2.88757057107948e-104 11 "UQCC2"
"420" 3.54041401603491e-107 0.838958305243416 0.82 0.355 4.39754824931696e-103 11 "TMEM256"
"421" 5.89261755691796e-107 0.768369978513032 0.704 0.219 7.3192202674478e-103 11 "NONO"
"422" 3.40174381087007e-106 -1.22342326188739 0.06 0.519 4.22530598748171e-102 11 "GPR65"
"423" 5.95067099341731e-106 0.801536295663562 0.549 0.133 7.39132844092364e-102 11 "IQGAP2"
"424" 6.65874104556857e-106 0.88390265572108 0.818 0.377 8.27082225270072e-102 11 "UQCRH"
"425" 1.28650655934446e-105 0.858718295292737 0.944 0.536 1.59796979736175e-101 11 "SPINT2"
"426" 1.24946903644238e-104 0.820977670981877 0.994 0.891 1.55196549016508e-100 11 "YBX1"
"427" 1.31129712297548e-104 -0.754069480013223 0.953 0.91 1.62876215644785e-100 11 "MYL12B"
"428" 2.16472214673543e-104 0.838336265849803 0.964 0.706 2.68880137846007e-100 11 "COX6C"
"429" 1.1478460241684e-103 -1.84504073019781 0.195 0.571 1.42573954661956e-99 11 "HP"
"430" 1.35403434582591e-103 -1.13135716835262 0.532 0.782 1.68184606095036e-99 11 "DBNL"
"431" 1.43052563590957e-103 0.90396141769183 0.901 0.551 1.77685589236327e-99 11 "UQCRQ"
"432" 1.81229339509848e-103 0.918666905048288 0.852 0.408 2.25104962605182e-99 11 "SNRPG"
"433" 3.14705924468235e-103 0.790234258481494 0.764 0.288 3.90896228781995e-99 11 "PSMB6"
"434" 3.60561029713376e-103 0.808942673862609 0.837 0.354 4.47852855006984e-99 11 "C8ORF59"
"435" 6.46508805528052e-103 0.765344909505509 0.837 0.355 8.03028587346393e-99 11 "PHPT1"
"436" 1.20837913988606e-102 0.902229766908781 0.867 0.441 1.50092772965247e-98 11 "FKBP3"
"437" 1.80999939260921e-102 0.869531787555971 0.916 0.568 2.2482002455599e-98 11 "PARK7"
"438" 7.66244236321044e-102 -1.59639041107653 0.178 0.621 9.51751965934369e-98 11 "MXD1"
"439" 9.77424145997009e-102 0.92165152868392 0.858 0.434 1.21405853174288e-97 11 "COX5A"
"440" 1.17410286586531e-101 -1.07640912882246 0.56 0.757 1.4583531696913e-97 11 "ANXA2"
"441" 1.24676805452258e-101 -1.12217768111935 0.03 0.465 1.54861060052249e-97 11 "SERINC2"
"442" 3.5013176952694e-101 0.727893084045334 0.62 0.168 4.34898670929412e-97 11 "KMT2A"
"443" 4.72593898375667e-101 0.753836090109634 0.491 0.097 5.87008881172416e-97 11 "RBM43"
"444" 5.26514577562946e-101 0.787253080904627 0.74 0.27 6.53983756790935e-97 11 "MRPS15"
"445" 1.10234341530496e-100 0.740847585472224 0.672 0.205 1.36922075615029e-96 11 "DDX18"
"446" 1.66843824465551e-100 0.863563285296493 0.884 0.484 2.07236714368661e-96 11 "NDUFB10"
"447" 4.48635836177677e-100 0.793843976321523 0.83 0.372 5.57250572116293e-96 11 "NUDT21"
"448" 1.31178847665245e-99 -1.34088269107222 0.927 0.947 1.62937246685e-95 11 "BTG1"
"449" 2.31129367721461e-99 0.907139495580383 0.908 0.58 2.87085787646827e-95 11 "PABPC3"
"450" 5.05104015464792e-99 -1.12138753278512 0.433 0.691 6.27389697608818e-95 11 "LASP1"
"451" 6.06483147651529e-99 -1.46415862177304 0.116 0.564 7.53312717697965e-95 11 "SLC16A3"
"452" 7.21188755374862e-99 0.86649001938139 0.873 0.497 8.95788553051116e-95 11 "ATP5H"
"453" 2.55908175032878e-98 0.733202266418292 0.807 0.325 3.17863544208338e-94 11 "EMB"
"454" 3.55658294357822e-98 0.704254846526655 0.534 0.121 4.41763167421851e-94 11 "CKS1B"
"455" 4.55808917513804e-98 0.768642753246584 0.891 0.444 5.66160256443896e-94 11 "SNU13"
"456" 5.2398573303745e-98 0.806995775296617 0.773 0.305 6.50842679005817e-94 11 "RPN1"
"457" 4.86718251820632e-97 -2.21699565709237 0.139 0.537 6.04552740586406e-93 11 "SERPINB3"
"458" 8.44518939251775e-96 0.728303614025294 0.981 0.852 1.04897697444463e-91 11 "COX8A"
"459" 1.34375700660488e-95 -2.65118361898747 0.086 0.486 1.66908057790392e-91 11 "MMP8"
"460" 4.38324760068091e-95 0.74824413388908 0.74 0.273 5.44443184480576e-91 11 "MRPL10"
"461" 1.62660847277741e-94 0.832054096857275 0.878 0.485 2.02041038403683e-90 11 "SLIRP"
"462" 7.09346264070744e-94 0.78034482765024 0.955 0.719 8.81078994602271e-90 11 "SHFM1"
"463" 9.75416323105496e-94 -1.16942470745504 0.564 0.712 1.21156461492934e-89 11 "CLEC12A"
"464" 2.20329411882885e-93 0.786321837534753 0.803 0.349 2.73671162499732e-89 11 "UBE2E3"
"465" 4.13571295658788e-93 0.816177642397518 0.826 0.384 5.1369690633778e-89 11 "KHDRBS1"
"466" 5.62744214436852e-93 0.696623836902516 0.732 0.269 6.98984588752014e-89 11 "SNRPC"
"467" 5.81307320564876e-93 0.767917421642103 0.942 0.587 7.22041822873633e-89 11 "TMEM258"
"468" 1.65512513723659e-92 0.729597698184104 0.721 0.264 2.05583093296157e-88 11 "COX14"
"469" 2.83674419807967e-92 0.750509336350759 0.839 0.385 3.52351996843476e-88 11 "DAD1"
"470" 2.10162243073289e-91 -0.776909884274793 0.948 0.908 2.61042522121333e-87 11 "ATOX1"
"471" 2.91115368412527e-91 -1.13956963357919 0.052 0.461 3.615943991052e-87 11 "GPR27"
"472" 3.81521503862934e-91 -1.11597398624314 0.408 0.592 4.7388785994815e-87 11 "UPP1"
"473" 5.41667334354352e-91 0.730864362044938 0.702 0.252 6.7280499600154e-87 11 "NME1-NME2"
"474" 1.21915126566427e-90 0.875961104575836 0.83 0.415 1.51430778708159e-86 11 "DDX21"
"475" 1.61419367535668e-90 0.70882352125139 0.685 0.237 2.00498996416053e-86 11 "FAM96A"
"476" 3.89774586936241e-90 0.767083423012221 0.927 0.614 4.84139014433505e-86 11 "PSMB5"
"477" 5.48729865485421e-90 -1.24146654776318 0.172 0.572 6.81577365919441e-86 11 "GMIP"
"478" 1.37783975797132e-89 0.769951265069151 0.822 0.381 1.71141476337617e-85 11 "MINOS1"
"479" 3.83238804874458e-89 0.75673801100454 0.725 0.277 4.76020919534564e-85 11 "SLC25A5"
"480" 1.21628334138324e-88 -1.01046664314069 0.738 0.88 1.51074553833213e-84 11 "STK17A"
"481" 2.79045550070561e-88 0.694836859400092 0.727 0.278 3.46602477742644e-84 11 "SNRPN"
"482" 5.91781919688407e-88 0.793033014455648 0.871 0.442 7.35052322444971e-84 11 "SRSF7"
"483" 8.35466206350369e-88 -1.14301289138004 0.197 0.589 1.03773257490779e-83 11 "MSRA"
"484" 1.04545233681656e-87 0.80158754243863 0.629 0.204 1.29855634755985e-83 11 "ODC1"
"485" 2.62649347629637e-87 0.716945165558204 0.659 0.225 3.26236754690772e-83 11 "DDX1"
"486" 3.05714688461245e-87 0.804175912744374 0.809 0.381 3.79728214537712e-83 11 "THOC7"
"487" 3.47886167616117e-87 -0.99305403919396 0.047 0.446 4.32109408795979e-83 11 "BMX"
"488" 1.05904605253188e-86 -1.17602098222775 0.197 0.582 1.31544110184985e-82 11 "RBM38"
"489" 1.52091928641938e-86 -1.70109081826591 0.12 0.477 1.88913384566152e-82 11 "PLBD1"
"490" 2.7813737650385e-86 -1.20404299664685 0.064 0.486 3.45474435355433e-82 11 "CCR1"
"491" 1.25652028904312e-85 0.740139877668899 0.858 0.435 1.56072385102047e-81 11 "HNRNPA0"
"492" 1.55699037479424e-85 0.75664999581022 0.97 0.676 1.93393774453192e-81 11 "PPIB"
"493" 2.56976532718564e-85 -1.07492975810601 0.148 0.514 3.19190551289728e-81 11 "TKT"
"494" 3.56624169675961e-85 -1.04915233143519 0.539 0.75 4.42962881154511e-81 11 "HIGD1A"
"495" 3.83171982285929e-85 0.730506305873184 0.884 0.483 4.75937919197353e-81 11 "NDUFA2"
"496" 2.91271906862741e-84 0.928406413401007 0.727 0.309 3.61788835514211e-80 11 "RAP2B"
"497" 4.40044154027765e-84 0.739296627982029 0.521 0.134 5.46578843717887e-80 11 "NKG7"
"498" 8.76411572871876e-84 -0.715236577654627 0.94 0.924 1.08859081466416e-79 11 "VIM"
"499" 1.87117406839108e-83 0.829336091348256 0.906 0.566 2.32418531034856e-79 11 "SRSF3"
"500" 8.54682705696494e-83 -0.900626542913196 0.841 0.888 1.06160138874561e-78 11 "CD37"
"501" 1.32860500334091e-81 0.720282299904728 0.717 0.282 1.65026027464975e-77 11 "DENR"
"502" 1.38611663571336e-81 0.717469224677268 0.775 0.355 1.72169547321957e-77 11 "SUCLG1"
"503" 1.61287712112638e-81 0.746229860272628 0.83 0.428 2.00335467215107e-77 11 "NDUFB4"
"504" 2.75480597871792e-81 0.738474674663067 0.798 0.382 3.42174450616552e-77 11 "CETN3"
"505" 2.84996457571257e-81 0.82346253870537 0.843 0.486 3.53994099949259e-77 11 "EIF5A"
"506" 5.74574013049439e-81 0.873812503632543 0.989 0.794 7.13678381608708e-77 11 "TMSB10"
"507" 5.82286804316287e-81 -1.17870558348264 0.041 0.414 7.2325843964126e-77 11 "FPR1"
"508" 2.76748222536812e-80 0.699706140626651 0.697 0.271 3.43748967212974e-76 11 "NENF"
"509" 2.68792212709218e-79 0.743849328182236 0.916 0.579 3.3386680740612e-75 11 "UQCR10"
"510" 1.48775303127428e-78 -0.880029733302076 1 0.99 1.84793804014578e-74 11 "OAZ1"
"511" 3.87719156346702e-78 0.835196271644707 0.912 0.591 4.81585964098239e-74 11 "NAP1L1"
"512" 1.32651718842932e-77 0.69601008468176 0.685 0.271 1.64766699974806e-73 11 "APOPT1"
"513" 1.61384012117923e-77 -0.869519575129363 0.041 0.395 2.00455081451672e-73 11 "GNG10"
"514" 3.65862812590774e-77 -0.986789871125986 0.039 0.397 4.54438199519e-73 11 "C15ORF48"
"515" 6.55196938775794e-77 0.73757119729975 0.893 0.518 8.13820117653414e-73 11 "POLR2L"
"516" 7.65506498951075e-76 -3.60871922712596 0.474 0.658 9.5083562234713e-72 11 "CAMP"
"517" 1.24060143819132e-75 0.727597988701375 0.833 0.449 1.54095104637744e-71 11 "POLR2G"
"518" 1.53570816987349e-75 -4.09349616291171 0.206 0.538 1.90750311779986e-71 11 "CFD"
"519" 3.22548211658027e-75 -1.20927138460272 0.12 0.487 4.00637133700436e-71 11 "EVI2A"
"520" 5.08650785662769e-75 0.741858802956503 0.893 0.595 6.31795140871725e-71 11 "ST13"
"521" 5.41215982379434e-75 -1.03132704940283 0.547 0.748 6.72244371713495e-71 11 "ATP6AP2"
"522" 2.24042780888046e-74 -0.879998535781034 0.618 0.754 2.78283538141041e-70 11 "TPM4"
"523" 4.78973880135116e-74 0.698268465138319 0.76 0.357 5.94933456515827e-70 11 "SNRPD3"
"524" 2.02564194811662e-73 -1.06435582899858 0.105 0.477 2.51604986375565e-69 11 "HLX"
"525" 1.07276071884455e-72 -1.04592593654891 0.079 0.449 1.33247608887681e-68 11 "MMP25"
"526" 1.32028903354218e-72 -1.76038681154747 0.521 0.709 1.63993100856274e-68 11 "SOD2"
"527" 5.06607094132023e-72 0.737583669248003 0.918 0.611 6.29256671621386e-68 11 "CCNI"
"528" 5.13419554464403e-72 -1.75195300454833 0.371 0.504 6.37718428600235e-68 11 "BCL2A1"
"529" 1.41579359622626e-71 0.695784717391408 0.88 0.514 1.75855722587264e-67 11 "C4ORF3"
"530" 9.94558641654549e-71 -1.06383997535139 0.116 0.473 1.23534128879912e-66 11 "MEGF9"
"531" 1.2454587504975e-70 -0.970898102734543 0.064 0.414 1.54698431399294e-66 11 "HK3"
"532" 7.43540376556016e-69 -1.11661393376064 0.105 0.457 9.23551501720228e-65 11 "ITGB7"
"533" 7.59818511432122e-69 -1.0763302734974 0.536 0.764 9.43770573049838e-65 11 "HMHA1"
"534" 4.47134712268066e-68 0.712412253067146 0.964 0.798 5.55386026108165e-64 11 "HSPA8"
"535" 5.63460728175265e-68 -1.96374062220988 0.333 0.611 6.99874570466497e-64 11 "RGS2"
"536" 5.92696083058027e-68 -0.732319089013441 0.989 0.942 7.36187804766376e-64 11 "GMFG"
"537" 1.30897025030071e-67 -1.06950214059156 0.23 0.574 1.62587194789851e-63 11 "IL17RA"
"538" 2.72655717867918e-67 -1.3454201402126 0.043 0.366 3.38665667163741e-63 11 "CXCR2"
"539" 1.87252427343975e-66 -0.721878668092742 0.876 0.8 2.32586240003951e-62 11 "DSTN"
"540" 3.09284519789672e-66 -2.7195865715181 0.079 0.394 3.84162302030752e-62 11 "OLFM4"
"541" 3.87063588590043e-66 -0.891059101308363 0.105 0.477 4.80771683387693e-62 11 "ITGAM"
"542" 8.36480771078949e-66 -0.773291569518064 0.8 0.831 1.03899276575716e-61 11 "ATP6V0C"
"543" 1.33748660366952e-65 -1.31342703785558 0.021 0.322 1.66129211041791e-61 11 "CLEC7A"
"544" 2.61059461366286e-65 -1.99047739478385 0.024 0.33 3.24261956963063e-61 11 "CXCL8"
